-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757452,3.105392,2.401818,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.275747,3.105429,2.502573,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757443,3.105454,2.601788,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757426,3.105461,2.700697,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757467,3.105485,2.800143,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757453,3.105521,2.902197,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757424,3.10553,3.000257,ACCELERATE
-1,6.520903,4.611039,6.489863,4.588962,15.98896,0.2757206,3.166105,3.100603,ACCELERATE
-1,6.520965,4.61103,6.489803,4.588972,15.98897,0.275702,3.38585,3.20182,ACCELERATE
-1,6.521039,4.611024,6.489729,4.588977,15.98898,0.2756971,3.741271,3.301598,ACCELERATE
-1,6.5212,4.611022,6.489569,4.588979,15.98898,0.2779639,4.228864,3.402861,ACCELERATE
-1,6.521356,4.611085,6.489414,4.588916,15.98891,0.2809926,4.834286,3.503327,ACCELERATE
-1,6.521533,4.611146,6.489237,4.588855,15.98885,0.2784683,5.531022,3.60053,ACCELERATE
-1,6.521746,4.611214,6.489023,4.588788,15.98878,0.279621,6.349527,3.700232,ACCELERATE
-1,6.521913,4.611288,6.488857,4.588713,15.98871,0.2789734,7.273566,3.800819,ACCELERATE
-1,6.522149,4.611375,6.488623,4.588626,15.98862,0.2792522,8.29697,3.902604,ACCELERATE
-1,6.522384,4.611477,6.488388,4.588524,15.98852,0.2791277,9.389219,4.003411,ACCELERATE
-1,6.522664,4.611598,6.488111,4.588403,15.9884,0.2791856,10.5282,4.102333,ACCELERATE
-1,6.522967,4.61174,6.487806,4.588261,15.98825,0.279151,11.74376,4.202662,ACCELERATE
-1,6.523314,4.611909,6.48746,4.588092,15.98809,0.2791673,13.01657,4.303299,ACCELERATE
-1,6.523683,4.612096,6.487092,4.587905,15.9879,0.2791576,14.30988,4.401957,ACCELERATE
-1,6.524094,4.612309,6.486682,4.587692,15.98768,0.2791619,15.66038,4.501915,ACCELERATE
-1,6.52455,4.612555,6.486226,4.587447,15.98744,0.2791594,17.05661,4.602631,ACCELERATE
-1,6.525028,4.612817,6.485749,4.587184,15.98717,0.2791595,18.44376,4.700561,ACCELERATE
-1,6.525566,4.613119,6.485212,4.586884,15.98687,0.2791589,19.93003,4.803561,ACCELERATE
-1,6.52613,4.61344,6.484649,4.586562,15.98655,0.2791583,21.37225,4.901961,ACCELERATE
-1,6.526747,4.613796,6.484033,4.586205,15.98619,0.2791576,22.87821,5.003411,ACCELERATE
-1,6.527372,4.614164,6.483408,4.585838,15.98582,0.2791589,24.33718,5.101365,ACCELERATE
-1,6.528032,4.614555,6.482751,4.585446,15.98543,0.2791612,25.81098,5.200309,ACCELERATE
-1,6.528749,4.614985,6.482036,4.585016,15.985,0.2791588,27.31012,5.300954,ACCELERATE
-1,6.529501,4.615442,6.481284,4.58456,15.98454,0.2791603,28.82475,5.402638,ACCELERATE
-1,6.53027,4.61591,6.480518,4.584092,15.98407,0.2791596,30.31159,5.502458,ACCELERATE
-1,6.531025,4.616374,6.479763,4.583628,15.98359,0.2791604,31.7649,5.600025,ACCELERATE
-1,6.555493,4.620776,6.452157,4.579468,15.97853,0.2791587,33.2808,5.701799,LEFT_ACCELERATE
-1,6.898883,4.704393,6.092277,4.514648,15.90053,0.2791632,34.74803,5.800543,LEFT_ACCELERATE
-1,7.167507,4.907637,5.791362,4.34627,15.71308,0.279164,36.2505,5.902238,LEFT_ACCELERATE
-1,7.069442,5.073133,5.883722,4.160843,15.52219,0.2791619,37.70835,6.000957,ACCELERATE
-1,6.842819,5.165029,6.305721,4.036724,15.33517,0.2791614,39.22167,6.103327,ACCELERATE
-1,6.649474,5.180476,6.831985,4.019395,15.14566,0.2791594,40.6563,6.200499,LEFT_ACCELERATE
-1,6.720613,5.215818,6.705317,3.982752,14.83027,0.2791719,42.15164,6.303264,LEFT_ACCELERATE
-1,7.128354,5.346456,5.880782,3.862381,14.33159,0.2791961,43.53855,6.402518,LEFT_ACCELERATE
-1,7.967839,5.674089,4.786782,3.622267,13.58344,0.2792155,44.83053,6.503202,LEFT_ACCELERATE
-1,8.991543,6.178977,3.871352,3.245829,12.62775,0.2792073,45.94368,6.602166,LEFT_ACCELERATE
-1,9.803429,6.739853,3.130353,2.732636,11.52951,0.2791913,46.91431,6.700828,LEFT_ACCELERATE
-1,-1,7.223279,2.56034,2.174352,10.32494,0.279175,47.83912,6.802843,LEFT_ACCELERATE
-1,9.945125,7.50495,2.271514,1.762475,9.152801,0.2791665,48.74419,6.902292,ACCELERATE
-1,9.574483,7.651076,2.241587,1.55561,7.99743,0.2791624,49.67692,7.001994,ACCELERATE
-1,9.109495,7.678238,2.545004,1.542497,6.855502,0.2791604,50.62469,7.101628,ACCELERATE
-1,8.582666,7.583446,3.338727,1.708334,5.732593,0.2791603,51.57081,7.200209,LEFT_ACCELERATE
-1,8.168211,7.378758,4.408039,1.987211,4.531075,0.2791604,52.51733,7.302969,LEFT_ACCELERATE
-1,7.995278,7.132941,4.759056,2.215692,3.277765,0.2791826,53.30472,7.402564,LEFT_ACCELERATE
-1,8.141429,6.960173,4.309621,2.31194,1.943879,0.2792065,53.87938,7.500433,LEFT_ACCELERATE
-1,7.117787,6.365082,3.726841,2.288942,0.4638427,0.2792048,54.22522,7.602857,LEFT_ACCELERATE
-1,4.614581,3.771423,3.393236,2.196053,-1.013516,0.2791868,54.37191,7.702737,LEFT_ACCELERATE
-1,3.429075,2.691519,3.316141,2.140309,-2.47256,0.2791721,54.43547,7.800825,LEFT_ACCELERATE
-1,3.372516,2.641362,3.436409,2.168414,-3.957485,0.279165,54.51501,7.900684,ACCELERATE
-1,3.37391,2.642369,3.613263,2.280102,-5.463876,0.2791614,54.62455,8.002095,LEFT_ACCELERATE
-1,2.406358,1.82837,-1,-1,-6.966789,0.2791591,54.71368,8.1032,LEFT_ACCELERATE
-1,2.072693,1.558627,-1,-1,-8.45528,0.2791597,54.76606,8.203197,ACCELERATE
-1,2.076057,1.561288,-1,-1,-9.915357,0.2791613,54.82843,8.301311,ACCELERATE
-1,2.080659,1.564957,-1,-1,-11.43463,0.2791606,54.90239,8.403432,ACCELERATE
-1,2.08339,1.567142,-1,-1,-12.89922,0.2791612,54.97934,8.501889,ACCELERATE
-1,1.739883,1.295171,-1,-1,-14.38304,0.27916,55.05201,8.601631,LEFT_ACCELERATE
-1,0.762948,0.5516412,-1,-1,-15.86893,0.2791631,55.04429,8.701466,LEFT_ACCELERATE
-1,0.997232,0.7260096,-1,-1,-17.3789,0.2791622,54.98337,8.802932,ACCELERATE
-1,0.9971171,0.725904,-1,-1,-18.85588,0.2791605,54.93224,8.902148,ACCELERATE
-1,0.9944032,0.7238665,-1,-1,-20.35933,0.2791598,54.88774,9.003128,ACCELERATE
-1,0.9927018,0.7225894,-1,-1,-21.81197,0.2791583,54.84939,9.100686,ACCELERATE
-1,1.576252,1.167618,-1,-1,-23.33372,0.2791613,54.79209,9.202945,LEFT_ACCELERATE
-1,3.120068,2.301122,-1,-1,-24.80108,0.2791668,54.62751,9.302205,LEFT_ACCELERATE
-1,2.976328,2.112446,-1,-1,-26.24074,0.2791656,54.37583,9.40035,ACCELERATE
-1,3.156404,2.045268,-1,-1,-27.71683,0.2791629,54.12032,9.500926,ACCELERATE
-1,3.676415,2.112815,-1,-1,-29.22063,0.2791595,53.86962,9.60328,LEFT_ACCELERATE
-1,4.160488,2.229553,-1,-1,-30.64511,0.2791635,53.57577,9.701005,LEFT_ACCELERATE
-1,4.195903,2.299823,8.203866,6.94959,-32.0747,0.2791859,53.11304,9.802119,LEFT_ACCELERATE
-1,3.759145,2.27163,8.44093,6.939335,-33.38186,0.2792011,52.44839,9.900928,LEFT_ACCELERATE
-1,3.380454,2.155804,8.695021,7.046435,-34.60226,0.2791934,51.56691,10.00229,LEFT_ACCELERATE
-1,3.324233,2.047282,8.689889,7.162494,-35.70566,0.2791775,50.6026,10.10077,LEFT_ACCELERATE
-1,3.926454,2.074951,8.31836,7.17435,-36.82327,0.2791681,49.595,10.20181,LEFT_ACCELERATE
-1,5.12457,2.263458,7.916559,7.065773,-37.95643,0.2791613,48.56775,10.30452,LEFT_ACCELERATE
-1,5.778261,2.46353,7.70256,6.872694,-38.94237,0.2791727,47.52058,10.40125,LEFT_ACCELERATE
-1,5.488933,2.583949,7.681729,6.708495,-39.81382,0.2791876,46.30579,10.50189,LEFT_ACCELERATE
-1,5.734395,2.693692,7.571873,6.606395,-40.53993,0.2791776,45.0215,10.60107,LEFT_ACCELERATE
-1,7.294215,2.916893,7.205698,6.473044,-41.23648,0.2791684,43.69073,10.70193,LEFT_ACCELERATE
-1,7.967049,3.183911,6.904193,6.237295,-41.8727,0.2791666,42.36144,10.80094,LEFT_ACCELERATE
-1,7.336147,3.367352,6.798111,6.00279,-42.37271,0.2791744,40.95683,10.90124,LEFT_ACCELERATE
-1,7.390426,3.579408,6.558625,5.812634,-42.77086,0.2791712,39.49075,11.00328,LEFT_ACCELERATE
-1,8.152103,3.926088,6.144503,5.595643,-43.15511,0.2791628,38.06352,11.10253,ACCELERATE
-1,8.95111,4.348499,5.699587,5.269054,-43.56366,0.2791637,36.62676,11.20282,LEFT_ACCELERATE
-1,8.786524,4.648885,5.46612,4.838176,-43.91849,0.2791627,35.17526,11.30322,LEFT_ACCELERATE
-1,8.489847,4.84185,5.366414,4.528731,-44.16148,0.2791655,33.71656,11.40256,LEFT_ACCELERATE
-1,8.816312,5.067134,5.113547,4.292659,-44.38934,0.2791651,32.23765,11.50303,ACCELERATE
-1,9.245383,5.31223,4.821109,4.047956,-44.62978,0.2791598,30.7862,11.6018,ACCELERATE
-1,9.653113,5.568433,4.521776,3.786353,-44.88451,0.279161,29.30403,11.70277,LEFT_ACCELERATE
-1,9.347031,5.729332,4.432867,3.55186,-45.08383,0.2791613,27.83646,11.80227,LEFT_ACCELERATE
-1,8.442638,5.738395,4.722147,3.468518,-45.13291,0.2791746,26.33784,11.90313,LEFT_ACCELERATE
-1,7.94415,5.671677,5.039137,3.528755,-45.06854,0.2791678,24.85647,12.00273,LEFT_ACCELERATE
-1,7.825911,5.602983,5.152429,3.597738,-45.00045,0.2791623,23.39669,12.10085,ACCELERATE
-1,7.755171,5.550817,5.225626,3.649873,-44.94883,0.2791617,21.89457,12.20175,ACCELERATE
-1,7.701433,5.51123,5.281168,3.689436,-44.90955,0.27916,20.41422,12.30117,ACCELERATE
-1,7.657471,5.479089,5.326478,3.721564,-44.87763,0.2791607,18.93056,12.4008,ACCELERATE
-1,7.618891,5.451067,5.366151,3.749578,-44.84984,0.2791594,17.40344,12.50335,ACCELERATE
-1,7.586206,5.427453,5.399705,3.773187,-44.82623,0.2791602,15.92985,12.60229,ACCELERATE
-1,7.556181,5.405848,5.430493,3.79479,-44.80474,0.2791598,14.45816,12.7011,ACCELERATE
-1,7.527963,5.385605,5.459402,3.815032,-44.78452,0.2791593,12.97716,12.80054,ACCELERATE
-1,7.500934,5.366259,5.487077,3.834377,-44.76519,0.2791596,11.49205,12.90025,ACCELERATE
-1,7.474,5.347013,5.514644,3.853624,-44.74601,0.2791592,9.968241,13.00256,ACCELERATE
-1,7.448376,5.328724,5.540861,3.871913,-44.72772,0.2791595,8.482723,13.10229,ACCELERATE
-1,7.423028,5.310646,5.566795,3.889993,-44.70964,0.2791609,6.99178,13.2024,ACCELERATE
-1,7.398202,5.292949,5.592193,3.907691,-44.69195,0.2791608,5.518281,13.30133,ACCELERATE
-1,7.373366,5.275252,5.617598,3.925389,-44.67426,0.2791591,4.035684,13.40087,ACCELERATE
-1,7.348375,5.257449,5.643162,3.943194,-44.65646,0.2791593,2.53867,13.50137,ACCELERATE
-1,7.323942,5.240046,5.668156,3.960599,-44.63902,0.2791602,1.06889,13.60005,ACCELERATE
-1,7.298284,5.221769,5.694407,3.978877,-44.62078,0.2791588,-0.4698102,13.70336,ACCELERATE
-1,7.27373,5.204283,5.719527,3.996365,-44.6033,0.2791605,-1.945576,13.80244,ACCELERATE
-1,7.249129,5.186761,5.744697,4.013888,-44.58577,0.2791598,-3.424719,13.90175,ACCELERATE
-1,7.224392,5.169145,5.770005,4.031507,-44.56813,0.2791602,-4.912159,14.00162,ACCELERATE
-1,7.19977,5.151608,5.7952,4.049045,-44.5506,0.2791595,-6.38899,14.10077,ACCELERATE
-1,7.174955,5.133934,5.820592,4.06672,-44.53289,0.2791603,-7.879494,14.20084,ACCELERATE
-1,7.149863,5.116063,5.846272,4.084595,-44.51506,0.2791598,-9.37783,14.30144,ACCELERATE
-1,7.125221,5.09851,5.871491,4.102148,-44.49751,0.2791598,-10.85175,14.4004,ACCELERATE
-1,7.099928,5.080493,5.89738,4.120167,-44.47942,0.2791605,-12.36773,14.50218,ACCELERATE
-1,7.074783,5.062583,5.923117,4.138079,-44.46156,0.2791592,-13.86383,14.60263,ACCELERATE
-1,7.049903,5.04486,5.948585,4.155804,-44.44389,0.2791609,-15.34204,14.70187,ACCELERATE
-1,7.02512,5.027205,5.973955,4.17346,-44.4262,0.2791609,-16.81923,14.80105,ACCELERATE
-1,7.002854,5.009009,6.000104,4.191659,-44.40802,0.2791599,-18.3355,14.90286,ACCELERATE
-1,7.068023,4.991415,5.995966,4.209254,-44.39042,0.2791601,-19.8021,15.00132,ACCELERATE
-1,7.330083,4.973505,5.908043,4.227167,-44.37245,0.2791582,-21.29132,15.10131,LEFT_ACCELERATE
-1,7.410399,4.928735,5.933358,4.28118,-44.31966,0.2791626,-22.77098,15.20075,LEFT_ACCELERATE
-1,6.916154,4.789868,6.263443,4.443396,-44.12732,0.2791683,-24.27488,15.30272,LEFT_ACCELERATE
-1,6.805519,4.595297,6.39498,4.623531,-43.83384,0.2791683,-25.71075,15.40115,LEFT_ACCELERATE
-1,7.462168,4.478821,6.207697,4.721693,-43.53019,0.2791621,-27.16949,15.50119,ACCELERATE
-1,9.148531,4.49228,5.922489,4.722932,-43.23025,0.2791613,-28.66246,15.60343,LEFT_ACCELERATE
-1,-1,4.544643,5.8038,4.671864,-42.88107,0.2791629,-30.08678,15.70198,LEFT_ACCELERATE
-1,9.140941,4.529846,5.931652,4.674955,-42.35823,0.2791864,-31.50091,15.80345,LEFT_ACCELERATE
-1,7.183653,4.40751,6.389163,4.806642,-41.65186,0.2792087,-32.75043,15.90019,LEFT_ACCELERATE
-1,5.709617,4.165439,7.214064,5.133069,-40.69062,0.2792166,-33.88284,16.00041,LEFT_ACCELERATE
-1,4.632603,3.778334,8.226624,5.641648,-39.52206,0.2792064,-34.83681,16.10222,LEFT_ACCELERATE
-1,3.865832,3.270771,9.009379,6.182189,-38.23528,0.2791875,-35.63146,16.20402,LEFT_ACCELERATE
-1,3.392687,2.769594,9.290973,6.596803,-36.96973,0.2791746,-36.3191,16.30077,LEFT_ACCELERATE
-1,3.236851,2.387766,9.100182,6.859581,-35.63752,0.2791643,-37.06092,16.40317,ACCELERATE
-1,3.379921,2.226643,8.776987,6.980155,-34.38837,0.2791625,-37.79092,16.50031,LEFT_ACCELERATE
-1,3.564279,2.194323,8.588914,7.012578,-33.04873,0.2791598,-38.53568,16.60326,LEFT_ACCELERATE
-1,3.410005,2.158332,8.733999,7.053133,-31.68154,0.2791794,-39.12625,16.70347,LEFT_ACCELERATE
-1,2.957426,2.031878,7.542394,6.846543,-30.25632,0.2791965,-39.50327,16.80277,LEFT_ACCELERATE
-1,2.554725,1.837388,4.988356,4.129315,-28.78917,0.2791874,-39.68476,16.90225,LEFT_ACCELERATE
-1,2.34645,1.653101,3.674447,2.907192,-27.30056,0.279172,-39.77117,17.00241,LEFT_ACCELERATE
-1,2.393325,1.568863,3.58561,2.827527,-25.8093,0.2791652,-39.86506,17.10274,ACCELERATE
-1,2.589304,1.625693,3.600655,2.840507,-24.3426,0.2791616,-39.98451,17.20154,ACCELERATE
-1,2.819041,1.762192,3.610556,2.849126,-22.83654,0.2791616,-40.12466,17.30309,ACCELERATE
-1,3.061312,1.913229,3.616024,2.853921,-21.36336,0.2791608,-40.27262,17.40249,ACCELERATE
-1,3.241375,2.069082,3.076787,2.387214,-19.88321,0.2791597,-40.41128,17.50231,LEFT_ACCELERATE
-1,-1,-1,1.204762,0.8826572,-18.39483,0.2791649,-40.45187,17.60238,LEFT_ACCELERATE
-1,-1,-1,0.7619063,0.5508488,-16.91437,0.2791621,-40.42284,17.70181,ACCELERATE
-1,-1,-1,0.7617177,0.550693,-15.44124,0.2791618,-40.4024,17.80072,ACCELERATE
-1,-1,-1,0.7633895,0.5519245,-13.91971,0.2791601,-40.39206,17.90287,ACCELERATE
-1,-1,-1,0.7645028,0.5527464,-12.45871,0.2791596,-40.38875,18.00096,ACCELERATE
-1,-1,-1,0.7651906,0.5532545,-10.93428,0.2791594,-40.38987,18.10331,ACCELERATE
-1,-1,-1,0.7655751,0.5535389,-9.462101,0.2791612,-40.39386,18.20214,ACCELERATE
-1,-1,-1,0.7657853,0.5536941,-7.959351,0.2791617,-40.39991,18.30302,ACCELERATE
-1,-1,-1,0.7658855,0.5537676,-6.4892,0.2791586,-40.4071,18.40172,ACCELERATE
-1,-1,-1,0.7659235,0.5537964,-5.012172,0.2791594,-40.41518,18.50088,ACCELERATE
-1,-1,-1,0.7658568,0.5537465,-3.533121,0.2791592,-40.42383,18.60018,ACCELERATE
-1,-1,-1,0.7657645,0.5536788,-2.016815,0.2791609,-40.43309,18.70198,ACCELERATE
-1,-1,-1,0.7656745,0.5536122,-0.5512142,0.2791595,-40.44229,18.80038,ACCELERATE
-1,-1,-1,0.7382777,0.5333745,0.9453616,0.2791615,-40.44945,18.90085,LEFT_ACCELERATE
-1,-1,-1,1.733887,1.290746,2.443187,0.2791626,-40.39524,19.00155,LEFT_ACCELERATE
-1,-1,-1,4.668893,3.340863,3.931042,0.2791857,-40.17458,19.10278,LEFT_ACCELERATE
-1,6.770675,5.88558,8.136273,3.444618,5.313418,0.279207,-39.7394,19.20045,LEFT_ACCELERATE
-1,7.052537,5.808092,6.724335,3.416792,6.637454,0.2792176,-39.02243,19.30203,LEFT_ACCELERATE
-1,7.515774,5.923094,5.376735,3.277818,7.771107,0.2792107,-38.09684,19.40085,LEFT_ACCELERATE
-1,7.930785,6.146992,4.682663,3.064796,8.777444,0.2791937,-36.99062,19.50163,LEFT_ACCELERATE
-1,8.038406,6.344814,4.48552,2.857342,9.69552,0.2791775,-35.80096,19.6026,LEFT_ACCELERATE
-1,7.760937,6.428983,5.028523,2.789463,10.603,0.2791669,-34.61003,19.70315,ACCELERATE
-1,7.309218,6.369864,6.687163,2.926048,11.52599,0.2791624,-33.45502,19.80243,ACCELERATE
-1,6.778588,6.193637,-1,3.249676,12.45634,0.2791603,-32.3247,19.90072,LEFT_ACCELERATE
-1,6.316067,5.890249,-1,3.661018,13.37695,0.2791628,-31.15115,20.00091,LEFT_ACCELERATE
-1,6.02343,5.52516,-1,3.978425,14.19235,0.2791785,-29.86419,20.10341,LEFT_ACCELERATE
-1,6.020474,5.245029,9.451869,4.107677,14.77333,0.2792055,-28.5376,20.20099,LEFT_ACCELERATE
-1,6.375707,5.1465,7.19123,4.077459,15.10771,0.2792165,-27.07603,20.30214,LEFT_ACCELERATE
-1,7.110307,5.271229,5.839626,3.928851,15.16877,0.2792079,-25.58093,20.40312,LEFT_ACCELERATE
-1,8.088228,5.523921,5.012989,3.70103,15.03484,0.27919,-24.13443,20.50091,LEFT_ACCELERATE
-1,8.964056,5.807093,4.469229,3.425189,14.80509,0.2791739,-22.6602,20.60113,LEFT_ACCELERATE
-1,9.372971,6.034031,4.157087,3.202803,14.58283,0.2791651,-21.17407,20.70205,ACCELERATE
-1,9.66037,6.222749,3.913511,3.013643,14.39564,0.2791614,-19.70026,20.80181,ACCELERATE
-1,9.918966,6.392009,3.694604,2.844071,14.22736,0.2791613,-18.21201,20.90236,ACCELERATE
-1,-1,6.5483,3.492069,2.687594,14.07202,0.2791588,-16.72328,21.00285,ACCELERATE
-1,-1,6.687802,3.321822,2.543833,13.93066,0.2791602,-15.25825,21.10167,RIGHT_ACCELERATE
-1,9.792797,6.740611,3.392574,2.462636,13.86227,0.2791668,-13.75066,21.2031,RIGHT_ACCELERATE
-1,9.022055,6.673327,3.760198,2.536423,13.9382,0.279172,-12.28486,21.30176,RIGHT_ACCELERATE
-1,8.699231,6.544104,4.040536,2.674638,14.0737,0.2791635,-10.79274,21.40236,ACCELERATE
-1,8.537355,6.42188,4.224775,2.796818,14.19545,0.279159,-9.332506,21.50074,ACCELERATE
-1,8.38569,6.306571,4.397804,2.912006,14.31005,0.2791608,-7.835075,21.60156,ACCELERATE
-1,8.244783,6.19977,4.55828,3.018723,14.41636,0.2791584,-6.35979,21.70086,ACCELERATE
-1,8.107548,6.096008,4.714377,3.122428,14.51967,0.2791597,-4.86431,21.8015,LEFT_ACCELERATE
-1,8.145495,6.011454,4.728352,3.197329,14.59645,0.2791605,-3.353828,21.90304,ACCELERATE
-1,8.067405,5.951778,4.814585,3.25686,14.65596,0.2791593,-1.904877,22.0004,ACCELERATE
-1,7.981875,5.888566,4.907918,3.320065,14.71918,0.2791598,-0.392427,22.10203,ACCELERATE
-1,7.896554,5.825612,5.000971,3.383018,14.78214,0.2791601,1.09562,22.20201,ACCELERATE
-1,7.810181,5.761859,5.09518,3.446769,14.84592,0.27916,2.59094,22.30249,ACCELERATE
-1,7.725124,5.699059,5.187959,3.509565,14.90879,0.2791597,4.057173,22.40101,ACCELERATE
-1,7.636892,5.633903,5.284203,3.574718,14.97359,0.2791585,5.563439,22.50222,ACCELERATE
-1,7.550791,5.570314,5.378119,3.638301,15.03719,0.2791597,7.038434,22.60134,ACCELERATE
-1,7.463958,5.506183,5.472828,3.702427,15.1013,0.2791601,8.523428,22.70113,ACCELERATE
-1,7.378019,5.442708,5.566561,3.765895,15.16494,0.2791601,9.996247,22.8001,ACCELERATE
-1,7.288042,5.376252,5.66469,3.832346,15.23103,0.2791611,11.52508,22.90283,ACCELERATE
-1,7.202664,5.313192,5.7578,3.895399,15.29406,0.2791594,12.98291,23.0008,ACCELERATE
-1,7.114879,5.248355,5.853528,3.96023,15.35915,0.2791594,14.48853,23.10197,ACCELERATE
-1,7.027036,5.183477,5.949313,4.025102,15.4276,0.2791601,16.07186,23.20837,ACCELERATE
-1,6.939574,5.118881,6.044678,4.089691,15.48894,0.2791599,17.4913,23.30375,ACCELERATE
-1,6.854578,5.056109,6.137347,4.152456,15.55149,0.27916,18.93888,23.40102,ACCELERATE
-1,6.766713,4.99122,6.233138,4.21734,15.61605,0.2791598,20.43363,23.50147,ACCELERATE
-1,6.678661,4.926194,6.329126,4.282358,15.68107,0.2791601,21.93931,23.60265,ACCELERATE
-1,6.590675,4.861218,6.425037,4.347328,15.74552,0.2791602,23.4325,23.70299,ACCELERATE
-1,6.504791,4.797797,6.51865,4.410743,15.80894,0.2791603,24.90216,23.80175,ACCELERATE
-1,6.416421,4.732543,6.614966,4.475991,15.87829,0.2791601,26.50996,23.90992,NONE
-1,6.521043,4.61109,6.489725,4.588912,15.98893,0.2756149,3.105009,0.3733333,ACCELERATE
-1,6.52091,4.611073,6.489857,4.588929,15.98893,0.275704,3.105008,0.4233875,ACCELERATE
-1,6.520908,4.611071,6.489859,4.588931,15.98893,0.2757197,3.105008,0.4413496,ACCELERATE
-1,6.520906,4.61107,6.489861,4.588932,15.98893,0.2757227,3.105008,0.4465603,ACCELERATE
-1,6.520902,4.611067,6.489865,4.588934,15.98893,0.2757427,3.105008,0.5017964,ACCELERATE
-1,6.520895,4.611062,6.489872,4.588939,15.98894,0.2757472,3.10502,0.6000219,ACCELERATE
-1,6.520889,4.611057,6.489878,4.588944,15.98894,0.2757446,3.105023,0.701351,ACCELERATE
-1,6.520883,4.611053,6.489885,4.588949,15.98895,0.2757485,3.105063,0.8017128,ACCELERATE
-1,6.520876,4.611048,6.489891,4.588953,15.98895,0.2757435,3.105084,0.9002515,ACCELERATE
-1,6.520869,4.611043,6.489898,4.588958,15.98896,0.2757431,3.105106,1.003157,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757456,3.105122,1.101904,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757475,3.105161,1.200526,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757425,3.105166,1.300209,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757457,3.105181,1.400047,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757486,3.105226,1.503542,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757448,3.105248,1.600674,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757428,3.105256,1.700587,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757461,3.105274,1.800289,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757478,3.105315,1.90111,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757448,3.105332,2.000463,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757426,3.105331,2.105216,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757486,3.105372,2.203553,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757434,3.105393,2.300163,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757426,3.1054,2.403521,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757471,3.105431,2.500994,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757441,3.105452,2.603103,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757425,3.105457,2.701884,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757474,3.105488,2.800545,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757455,3.105523,2.90016,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757454,3.105543,3.002715,ACCELERATE
-1,6.520889,4.611039,6.489878,4.588962,15.98896,0.2757276,3.145512,3.102916,ACCELERATE
-1,6.520947,4.611031,6.48982,4.588971,15.98897,0.2757051,3.330302,3.203871,ACCELERATE
-1,6.521016,4.611023,6.489752,4.588978,15.98898,0.275699,3.647074,3.302063,ACCELERATE
-1,6.521197,4.611029,6.489571,4.588973,15.98897,0.28674,4.090818,3.400916,ACCELERATE
-1,6.521392,4.611063,6.489377,4.588938,15.98894,0.2776312,4.65451,3.500329,ACCELERATE
-1,6.52153,4.611132,6.489239,4.58887,15.98887,0.2800827,5.360686,3.602899,ACCELERATE
-1,6.52167,4.611197,6.4891,4.588805,15.9888,0.278847,6.158617,3.702854,ACCELERATE
-1,6.521885,4.611268,6.488884,4.588733,15.98873,0.2793713,7.051059,3.80246,ACCELERATE
-1,6.522072,4.611348,6.488699,4.588653,15.98865,0.2790586,8.025708,3.901463,ACCELERATE
-1,6.522318,4.611444,6.488454,4.588557,15.98855,0.2792149,9.100889,4.002557,ACCELERATE
-1,6.52258,4.611561,6.488193,4.58844,15.98844,0.2791342,10.22605,4.101766,ACCELERATE
-1,6.52288,4.611697,6.487894,4.588304,15.9883,0.2791777,11.42084,4.201654,ACCELERATE
-1,6.523218,4.611861,6.487556,4.58814,15.98813,0.2791536,12.68225,4.302464,ACCELERATE
